Symbol,Date,Close,Volume,PreviousDayVolume,VolumeChange,VolumeChangePercent
GOOG,2011-07-07,13.613971,158010049,108228151,49781898,45.997180530230068
GOOG,2011-07-08,13.250085,191523195,158010049,33513146,21.209502947499246
GOOG,2011-07-11,13.132775,113997696,191523195,-77525499,-40.478386442957991
GOOG,2011-07-12,13.300397,114073981,113997696,76285,0.06691801911505299
GOOG,2011-07-13,13.40625,112026334,114073981,-2047647,-1.7950166918431643
GOOG,2011-07-14,13.17412,266976958,112026334,154950624,138.31624982033242
GOOG,2011-07-15,14.884708,551342851,266976958,284365893,106.51327183074729
GOOG,2011-07-18,14.817959,179401931,551342851,-371940920,-67.460912810493667
GOOG,2011-07-19,15.007498,119144917,179401931,-60257014,-33.587717626071708
GOOG,2011-07-20,14.82817,89446014,119144917,-29698903,-24.926705853511148
GOOG,2011-07-21,15.118084,139300182,89446014,49854168,55.736601074252455
GOOG,2011-07-22,15.398034,141656982,139300182,2356800,1.6918858009819397
GOOG,2011-07-25,15.416714,125733520,141656982,-15923462,-11.24085927511854
GOOG,2011-07-26,15.504884,94067271,125733520,-31666249,-25.1852083676652
GOOG,2011-07-27,15.123812,157965884,94067271,63898613,67.928634817098072
GOOG,2011-07-28,15.216465,124802042,157965884,-33163842,-20.994306593441404
GOOG,2011-07-29,15.035892,166116320,124802042,41314278,33.103847771977961
GOOG,2011-08-01,15.112604,159238637,166116320,-6877683,-4.1402813402078733
GOOG,2011-08-02,14.754696,128503865,159238637,-30734772,-19.301077036975641
GOOG,2011-08-03,14.973127,153601587,128503865,25097722,19.530713726003494
GOOG,2011-08-04,14.384085,197320845,153601587,43719258,28.462764515577565
GOOG,2011-08-05,14.421943,238052949,197320845,40732104,20.642575294059785
GOOG,2011-08-08,13.599526,300987964,238052949,62935015,26.437401957998848
GOOG,2011-08-09,14.281719,259758001,300987964,-41229963,-13.698209872604739
GOOG,2011-08-10,13.673997,215589063,259758001,-44168938,-17.003879699551582
GOOG,2011-08-11,14.000772,193948251,215589063,-21640812,-10.037991584016485
GOOG,2011-08-12,14.041619,126644924,193948251,-67303327,-34.701693185157936
GOOG,2011-08-15,13.878729,286867234,126644924,160222310,126.51301366014481
GOOG,2011-08-16,13.424681,278616423,286867234,-8250811,-2.8761775560606546
GOOG,2011-08-17,13.278977,163775579,278616423,-114840844,-41.218260848894758
GOOG,2011-08-18,12.574866,252571164,163775579,88795585,54.21784220955189
GOOG,2011-08-19,12.22717,217211120,252571164,-35360044,-14.000032086006462
GOOG,2011-08-22,12.407743,196971541,217211120,-20239579,-9.3179294872196223
GOOG,2011-08-23,12.922065,174523715,196971541,-22447826,-11.396481890751923
GOOG,2011-08-24,13.033398,144318923,174523715,-30204792,-17.306984325883732
GOOG,2011-08-25,12.952451,132213719,144318923,-12105204,-8.38781481206037
GOOG,2011-08-26,13.122314,144391193,132213719,12177474,9.2104466103097824
GOOG,2011-08-29,13.426674,93782206,144391193,-50608987,-35.0499126355996
GOOG,2011-08-30,13.467022,120008140,93782206,26225934,27.964722860112719
GOOG,2011-08-31,13.473498,108135806,120008140,-11872334,-9.8929405955296037
GOOG,2011-09-01,13.262788,96982155,108135806,-11153651,-10.314484547329309
GOOG,2011-09-02,13.072003,96408011,96982155,-574144,-0.59200994244765959
GOOG,2011-09-06,13.005751,109039179,96408011,12631168,13.101782589415729
GOOG,2011-09-07,13.300895,110645177,109039179,1605998,1.4728632540419255
GOOG,2011-09-08,13.324058,95576908,110645177,-15068269,-13.618550223838497
GOOG,2011-09-09,13.072252,131242091,95576908,35665183,37.315690312978113
GOOG,2011-09-12,13.20351,107216373,131242091,-24025718,-18.306412079338173
GOOG,2011-09-13,13.188566,94520965,107216373,-12695408,-11.840922841141063
GOOG,2011-09-14,13.252078,108179971,94520965,13659006,14.450768673383729
GOOG,2011-09-15,13.513349,118875912,108179971,10695941,9.8871731071179525
GOOG,2011-09-16,13.615964,141901897,118875912,23025985,19.369765171601795
GOOG,2011-09-19,13.615715,99106087,141901897,-42795810,-30.158730013313352
GOOG,2011-09-20,13.614719,111580670,99106087,12474583,12.587100729746298
GOOG,2011-09-21,13.429662,100948969,111580670,-10631701,-9.5282641697706243
GOOG,2011-09-22,12.967893,176671736,100948969,75722767,75.010936466324878
GOOG,2011-09-23,13.08869,111508400,176671736,-65163336,-36.883848812126921
GOOG,2011-09-26,13.247595,105762945,111508400,-5745455,-5.1524862700926564
GOOG,2011-09-27,13.433149,120887424,105762945,15124479,14.300357275414372
GOOG,2011-09-28,13.171629,90871336,120887424,-30016088,-24.829785437400005
GOOG,2011-09-29,13.138255,116699786,90871336,25828450,28.423099226801284
GOOG,2011-09-30,12.827918,109352349,116699786,-7347437,-6.2960158298833555
GOOG,2011-10-03,12.34174,179646846,109352349,70294497,64.282566989027373
GOOG,2011-10-04,12.500645,166975528,179646846,-12671318,-7.0534597640528576
GOOG,2011-10-05,12.570383,182043797,166975528,15068269,9.0242379709678175
GOOG,2011-10-06,12.819699,137485405,182043797,-44558392,-24.476742813708725
GOOG,2011-10-07,12.82991,114664185,137485405,-22821220,-16.599012818851573
GOOG,2011-10-10,13.379102,93236167,114664185,-21428018,-18.687629445933794
GOOG,2011-10-11,13.528791,114563810,93236167,21327643,22.874860353279004
GOOG,2011-10-12,13.661294,127588447,114563810,13024637,11.368893021277836
GOOG,2011-10-13,13.922565,228356741,127588447,100768294,78.979168074676849
GOOG,2011-10-14,14.736763,342474886,228356741,114118145,49.973626572293746
GOOG,2011-10-17,14.505878,160928949,342474886,-181545937,-53.009999979969336
GOOG,2011-10-18,14.707622,152601853,160928949,-8327096,-5.1743928309629368
GOOG,2011-10-19,14.463288,117699519,152601853,-34902334,-22.87150078053115
GOOG,2011-10-20,14.537261,135666613,117699519,17967094,15.265222961531389
GOOG,2011-10-21,14.707124,136148412,135666613,481799,0.35513453851759386
GOOG,2011-10-24,14.85482,137589795,136148412,1441383,1.0586851354535081
GOOG,2011-10-25,14.524558,102000897,137589795,-35588898,-25.865943037417853
GOOG,2011-10-26,14.603014,115354763,102000897,13353866,13.091910358396161
GOOG,2011-10-27,14.91086,151778780,115354763,36424017,31.575650673392651
GOOG,2011-10-28,14.947473,100696024,151778780,-51082756,-33.656059167164209
GOOG,2011-10-31,14.760673,102695490,100696024,1999466,1.9856454312436409
GOOG,2011-11-01,14.412229,125472546,102695490,22777056,22.179217412566025
GOOG,2011-11-02,14.565903,85153986,125472546,-40318560,-32.13337202865079
GOOG,2011-11-03,14.88172,107192283,85153986,22038297,25.880523079682966
GOOG,2011-11-04,14.847847,113817021,107192283,6624738,6.1802378068577939
GOOG,2011-11-07,15.151459,134799374,113817021,20982353,18.435162698556308
GOOG,2011-11-08,15.251334,121630197,134799374,-13169177,-9.7694645080473439
GOOG,2011-11-09,14.967648,148996390,121630197,27366193,22.499505612080856
GOOG,2011-11-10,14.821446,115166059,148996390,-33830331,-22.705470246628124
GOOG,2011-11-11,15.151957,159676271,115166059,44510212,38.64872375288973
GOOG,2011-11-14,15.267773,128026081,159676271,-31650190,-19.821473661543614
GOOG,2011-11-15,15.35644,107441212,128026081,-20584869,-16.078652755136666
GOOG,2011-11-16,15.229665,104731092,107441212,-2710120,-2.5224212846742642
GOOG,2011-11-17,14.965655,140255750,104731092,35524658,33.919877394193506
GOOG,2011-11-18,14.816464,132000924,140255750,-8254826,-5.88555264222679
GOOG,2011-11-21,14.469266,120501984,132000924,-11498940,-8.71125720301776
GOOG,2011-11-22,14.445853,96572626,120501984,-23929358,-19.8580614241173
GOOG,2011-11-23,14.199527,93380707,96572626,-3191919,-3.3052005855158169
GOOG,2011-11-25,14.02244,62730250,93380707,-30650457,-32.82311516446326
GOOG,2011-11-28,14.649839,113580136,62730250,50849886,81.0611881827348
GOOG,2011-11-29,14.51883,73546641,113580136,-40033495,-35.246915886770907
GOOG,2011-11-30,14.928793,136389312,73546641,62842671,85.44601105575984
GOOG,2011-12-01,15.286951,145366836,136389312,8977524,6.582278235995501
GOOG,2011-12-02,15.451086,164040568,145366836,18673732,12.845936882054721
GOOG,2011-12-05,15.582842,128379401,164040568,-35661167,-21.739236479600581
GOOG,2011-12-06,15.536017,93408812,128379401,-34970589,-27.240031288197088
GOOG,2011-12-07,15.526553,90630437,93408812,-2778375,-2.9744249396941265
GOOG,2011-12-08,15.343738,96885796,90630437,6255359,6.9020510184674491
GOOG,2011-12-09,15.626926,111062736,96885796,14176940,14.632629947118359
GOOG,2011-12-12,15.576366,87683432,111062736,-23379304,-21.050538499249647
GOOG,2011-12-13,15.582344,161731947,87683432,74048515,84.449836543806811
GOOG,2011-12-14,15.394049,156733281,161731947,-4998666,-3.0907103344276194
GOOG,2011-12-15,15.430662,96705121,156733281,-60028160,-38.299561916272268
GOOG,2011-12-16,15.590563,179040582,96705121,82335461,85.140745545419463
GOOG,2011-12-19,15.487698,86061375,179040582,-92979207,-51.931917312467178
GOOG,2011-12-20,15.700401,95886062,86061375,9824687,11.415907542727501
GOOG,2011-12-21,15.587076,100290510,95886062,4404448,4.593418384415453
GOOG,2011-12-22,15.683714,73165217,100290510,-27125293,-27.046719574962776
GOOG,2011-12-23,15.769392,58365953,73165217,-14799264,-20.227185275757467
GOOG,2011-12-27,15.946479,64496847,58365953,6130894,10.504230094555297
GOOG,2011-12-28,15.93278,85406931,64496847,20910084,32.420319709582088
GOOG,2011-12-29,16.000029,63252199,85406931,-22154732,-25.940203845985288
GOOG,2011-12-30,16.0872,71559220,63252199,8307021,13.133173441132062
GOOG,2012-01-03,16.57313,147611217,71559220,76051997,106.27840409663494
GOOG,2012-01-04,16.644611,114989399,147611217,-32621818,-22.099823213299569
GOOG,2012-01-05,16.413727,131808205,114989399,16818806,14.626396995082999
GOOG,2012-01-06,16.189817,108119746,131808205,-23688459,-17.971915329550235
GOOG,2012-01-09,15.503389,233776981,108119746,125657235,116.22043118747246
GOOG,2012-01-10,15.520326,176483032,233776981,-57293949,-24.507951447965702
GOOG,2012-01-11,15.590563,96359832,176483032,-80123200,-45.399945304656825
GOOG,2012-01-12,15.682219,75289148,96359832,-21070684,-21.866667430470407
GOOG,2012-01-13,15.566403,92637933,75289148,17348785,23.042875979948665
GOOG,2012-01-17,15.655818,76658261,92637933,-15979672,-17.249599038441414
GOOG,2012-01-18,15.763664,110882061,76658261,34223800,44.644633929277369
GOOG,2012-01-19,15.929542,253157352,110882061,142275291,128.31227136010756
GOOG,2012-01-20,14.595044,424637703,253157352,171480351,67.736666403431173
GOOG,2012-01-23,14.583338,137027695,424637703,-287610008,-67.7306809941933
GOOG,2012-01-24,14.469017,122690156,137027695,-14337539,-10.463241755617359
GOOG,2012-01-25,14.184085,200255805,122690156,77565649,63.220759944261538
GOOG,2012-01-26,14.149464,129531704,200255805,-70724101,-35.316879328416974
GOOG,2012-01-27,14.445355,145242371,129531704,15710667,12.128819829313755
GOOG,2012-01-30,14.388319,93569411,145242371,-51672960,-35.577056229686583
GOOG,2012-01-31,14.448593,86017210,93569411,-7552201,-8.0712285342909773
GOOG,2012-02-01,14.466526,93175942,86017210,7158732,8.3224415207142854
GOOG,2012-02-02,14.573126,96950036,93175942,3774094,4.0505026501368775
GOOG,2012-02-03,14.852579,127215053,96950036,30265017,31.217128171050913
GOOG,2012-02-06,15.170388,147735682,127215053,20520629,16.130661046849543
GOOG,2012-02-07,15.112604,83997668,147735682,-63738014,-43.143276652691121
GOOG,2012-02-08,15.189317,73731331,83997668,-10266337,-12.22216907259854
GOOG,2012-02-09,15.229416,90927546,73731331,17196215,23.322805606208302
GOOG,2012-02-10,15.091185,93356617,90927546,2429071,2.6714357825075363
GOOG,2012-02-13,15.247847,72924318,93356617,-20432299,-21.886289002953053
GOOG,2012-02-14,15.187075,72418428,72924318,-505890,-0.69371920625983774
GOOG,2012-02-15,15.082467,97399715,72418428,24981287,34.495759836156623
GOOG,2012-02-16,15.106378,101615457,97399715,4215742,4.3282898723060947
GOOG,2012-02-17,15.059553,98331193,101615457,-3284264,-3.2320515962448511
GOOG,2012-02-21,15.292679,99603946,98331193,1272753,1.2943532577704004
GOOG,2012-02-22,15.141745,78974912,99603946,-20629034,-20.711060985475417
GOOG,2012-02-23,15.096166,82508106,78974912,3533194,4.4738182171067189
GOOG,2012-02-24,15.190562,77714204,82508106,-4793902,-5.8102194225619481
GOOG,2012-02-27,15.175867,72827958,77714204,-4886246,-6.2874555081333643
GOOG,2012-02-28,15.402019,114330940,72827958,41502982,56.987705188713377
GOOG,2012-02-29,15.398533,125946315,114330940,11615375,10.159432783461765
GOOG,2012-03-01,15.501895,89843498,125946315,-36102817,-28.665242806032076
GOOG,2012-03-02,15.473252,63167885,89843498,-26675613,-29.691200358205112
GOOG,2012-03-05,15.298906,63970883,63167885,802998,1.2712124206786408
GOOG,2012-03-06,15.067523,127451937,63970883,63481054,99.2342938270838
GOOG,2012-03-07,15.113351,50769586,127451937,-76682351,-60.165700737839714
GOOG,2012-03-08,15.12182,54021731,50769586,3252145,6.4056953310590314
GOOG,2012-03-09,14.950213,107224403,54021731,53202672,98.483834218492547
GOOG,2012-03-12,15.072255,67010233,107224403,-40214170,-37.50468072086165
GOOG,2012-03-13,15.386826,90168712,67010233,23158479,34.559615693322542
GOOG,2012-03-14,15.342244,117916329,90168712,27747617,30.772999175146253
GOOG,2012-03-15,15.470264,97769094,117916329,-20147235,-17.086043273955724
GOOG,2012-03-16,15.567649,122477361,97769094,24708267,25.272062969101462
GOOG,2012-03-19,15.790314,87237768,122477361,-35239593,-28.772332055717627
GOOG,2012-03-20,15.77811,61850967,87237768,-25386801,-29.100699825332534
GOOG,2012-03-21,15.939754,99154267,61850967,37303300,60.311587367744792
GOOG,2012-03-22,16.090937,96769361,99154267,-2384906,-2.4052479758637113
GOOG,2012-03-23,16.004761,77898894,96769361,-18870467,-19.500456347955012
GOOG,2012-03-26,16.17263,73040752,77898894,-4858142,-6.2364710851992324
GOOG,2012-03-27,16.115097,80588939,73040752,7548187,10.33421315267948
GOOG,2012-03-28,16.332781,101936657,80588939,21347718,26.489637740484461
GOOG,2012-03-29,16.149717,77260510,101936657,-24676147,-24.207333972115645
GOOG,2012-03-30,15.971136,92774443,77260510,15513933,20.080029241329107
GOOG,2012-04-02,16.112606,91710470,92774443,-1063973,-1.1468384671412148
GOOG,2012-04-03,16.005507,82102591,91710470,-9607879,-10.476316390047941
GOOG,2012-04-04,15.819455,65348026,82102591,-16754565,-20.406865113428637
GOOG,2012-04-05,15.748969,93095642,65348026,27747616,42.461291791736755
GOOG,2012-04-09,15.712107,87635252,93095642,-5460390,-5.8653551151191374
GOOG,2012-04-10,15.612979,99652126,87635252,12016874,13.712374559041606
GOOG,2012-04-11,15.839629,88289696,99652126,-11362430,-11.402094923694854
GOOG,2012-04-12,16.214474,231127086,88289696,142837390,161.782627499363
GOOG,2012-04-13,15.55669,327595322,231127086,96468236,41.738178622647453
GOOG,2012-04-16,15.09517,228537416,327595322,-99057906,-30.237887829179684
GOOG,2012-04-17,15.182343,121409373,228537416,-107128043,-46.875494120402585
GOOG,2012-04-18,15.129541,107180238,121409373,-14229135,-11.719964157956733
GOOG,2012-04-19,14.926552,132277959,107180238,25097721,23.416369909535
GOOG,2012-04-20,14.845854,122794545,132277959,-9483414,-7.1693077756060628
GOOG,2012-04-23,14.88421,88241516,122794545,-34553029,-28.138895746549654
GOOG,2012-04-24,14.975618,77453230,88241516,-10788286,-12.225862030747523
GOOG,2012-04-25,15.186079,73117037,77453230,-4336193,-5.59846632606542
GOOG,2012-04-26,15.329292,84013728,73117037,10896691,14.903080659573225
GOOG,2012-04-27,15.317088,65701345,84013728,-18312383,-21.796893717179174
GOOG,2012-04-30,15.064783,96652926,65701345,30951581,47.109508945364823
GOOG,2012-05-01,15.054323,80392204,96652926,-16260722,-16.823827971850534
GOOG,2012-05-02,15.124809,64701612,80392204,-15690592,-19.517554214585285
GOOG,2012-05-03,15.218457,75000069,64701612,10298457,15.916847635882705
GOOG,2012-05-04,14.868519,88626955,75000069,13626886,18.169164617701885
GOOG,2012-05-07,15.132031,80079035,88626955,-8547920,-9.6448309659290459
GOOG,2012-05-08,15.262542,107493407,80079035,27414372,34.234143805554105
GOOG,2012-05-09,15.171882,93501157,107493407,-13992250,-13.016844837748978
GOOG,2012-05-10,15.284211,61666277,93501157,-31834880,-34.047578683972866
GOOG,2012-05-11,15.074248,84290763,61666277,22624486,36.688587507885387
GOOG,2012-05-14,15.043613,73249532,84290763,-11041231,-13.098980964260578
GOOG,2012-05-15,15.220699,84399167,73249532,11149635,15.221441960885157
GOOG,2012-05-16,15.664535,194128926,84399167,109729759,130.01284597986614
GOOG,2012-05-17,15.518084,134654835,194128926,-59474091,-30.636388005360931
GOOG,2012-05-18,14.953949,239835606,134654835,105180771,78.111395702946723
GOOG,2012-05-21,15.295419,123477094,239835606,-116358512,-48.515945543131735
GOOG,2012-05-22,14.963912,122533571,123477094,-943523,-0.76412796044584586
GOOG,2012-05-23,15.179603,127600492,122533571,5066921,4.1351288129846475
GOOG,2012-05-24,15.035145,75935562,127600492,-51664930,-40.489600933513643
GOOG,2012-05-25,14.733027,143813034,75935562,67877472,89.388252634516618
GOOG,2012-05-29,14.803015,104618672,143813034,-39194362,-27.253692457388805
GOOG,2012-05-30,14.650835,76553871,104618672,-28064801,-26.8258050532318
GOOG,2012-05-31,14.467273,119177037,76553871,42623166,55.677349091857153
GOOG,2012-06-01,14.221195,122774470,119177037,3597433,3.0185622084227517
GOOG,2012-06-04,14.410735,97672734,122774470,-25101736,-20.445403673907126
GOOG,2012-06-05,14.206999,93946821,97672734,-3725913,-3.8146910068064646
GOOG,2012-06-06,14.46005,84146223,93946821,-9800598,-10.4320698621617
GOOG,2012-06-07,14.401769,70603652,84146223,-13542571,-16.094092541741297
GOOG,2012-06-08,14.457061,56627461,70603652,-13976191,-19.795280561407786
GOOG,2012-06-11,14.159427,106842978,56627461,50215517,88.676970701547091
GOOG,2012-06-12,14.074744,129451404,106842978,22608426,21.160422915205526
GOOG,2012-06-13,13.974869,78460993,129451404,-50990411,-39.389616044643283
GOOG,2012-06-14,13.924059,94147570,78460993,15686577,19.992835165876631
GOOG,2012-06-15,14.060049,120497969,94147570,26350399,27.988400550327537
GOOG,2012-06-18,14.217958,100250360,120497969,-20247609,-16.803278236166786
GOOG,2012-06-19,14.483961,83359284,100250360,-16891076,-16.848893111206785
GOOG,2012-06-20,14.383836,94219840,83359284,10860556,13.028609986621287
GOOG,2012-06-21,14.077484,80753554,94219840,-13466286,-14.292410176030865
GOOG,2012-06-22,14.233649,89450029,80753554,8696475,10.769154506809695
GOOG,2012-06-25,13.965155,63501129,89450029,-25948900,-29.009381316131268
GOOG,2012-06-26,14.064284,54210435,63501129,-9290694,-14.630754045333589
GOOG,2012-06-27,14.179352,67945726,54210435,13735291,25.336987242400838
GOOG,2012-06-28,14.055068,77124000,67945726,9178274,13.508243329389108
GOOG,2012-06-29,14.447597,101157748,77124000,24033748,31.162476012654945
GOOG,2012-07-02,14.45756,66468209,101157748,-34689539,-34.29251805803348
GOOG,2012-07-03,14.640872,47758342,66468209,-18709867,-28.148595067455478
GOOG,2012-07-05,14.842367,94187720,47758342,46429378,97.2173154587318
GOOG,2012-07-06,14.594795,86796118,94187720,-7391602,-7.84773429062727
GOOG,2012-07-09,14.595542,68861145,86796118,-17934973,-20.663335427052161
GOOG,2012-07-10,14.488195,77212330,68861145,8351185,12.127572087277956
GOOG,2012-07-11,14.226426,140496649,77212330,63284319,81.961416007003024
GOOG,2012-07-12,14.208742,92738308,140496649,-47758341,-33.992512518928478
GOOG,2012-07-13,14.359178,79336261,92738308,-13402047,-14.451468103127352
GOOG,2012-07-16,14.319328,58723287,79336261,-20612974,-25.981781521062608
GOOG,2012-07-17,14.364409,67455897,58723287,8732610,14.870778606109022
GOOG,2012-07-18,14.464782,62160121,67455897,-5295776,-7.8507235623892155
GOOG,2012-07-19,14.771134,187688877,62160121,125528756,201.94419505714927
GOOG,2012-07-20,15.213476,259517101,187688877,71828224,38.269835244418879
GOOG,2012-07-23,15.330288,143002005,259517101,-116515096,-44.896885619880592
GOOG,2012-07-24,15.13253,80677269,143002005,-62324736,-43.583120390514807
GOOG,2012-07-25,15.14299,73193322,80677269,-7483947,-9.2764010145162441
GOOG,2012-07-26,15.276739,67660662,73193322,-5532660,-7.558968289484115
GOOG,2012-07-27,15.814723,142520206,67660662,74859544,110.63968602612843
GOOG,2012-07-30,15.748471,87795852,142520206,-54724354,-38.397610792114627
GOOG,2012-07-31,15.765158,74903709,87795852,-12892143,-14.684227906348013
GOOG,2012-08-01,15.757935,74060561,74903709,-843148,-1.1256425232560914
GOOG,2012-08-02,15.660052,79404516,74060561,5343955,7.2156555767920789
GOOG,2012-08-03,15.973378,76168432,79404516,-3236084,-4.0754407469721237
GOOG,2012-08-06,16.010489,71563235,76168432,-4605197,-6.0460703720407425
GOOG,2012-08-07,15.953702,79569131,71563235,8005896,11.187163352802596
GOOG,2012-08-08,15.995794,53086237,79569131,-26482894,-33.282874485584117
GOOG,2012-08-09,15.998783,42972470,53086237,-10113767,-19.051580167567725
GOOG,2012-08-10,15.990065,57599089,42972470,14626619,34.037184737111929
GOOG,2012-08-13,16.438635,131205956,57599089,73606867,127.79172080308423
GOOG,2012-08-14,16.654076,147016998,131205956,15811042,12.050552034390877
GOOG,2012-08-15,16.626181,96789436,147016998,-50227562,-34.164458996775323
GOOG,2012-08-16,16.758932,68965534,96789436,-27823902,-28.74683761975842
GOOG,2012-08-17,16.865286,87434502,68965534,18468968,26.779997092460704
GOOG,2012-08-20,16.825434,70587592,87434502,-16846910,-19.268034488261854
GOOG,2012-08-21,16.675247,89221174,70587592,18633582,26.397815072088022
GOOG,2012-08-22,16.866282,76654246,89221174,-12566928,-14.08514082094459
GOOG,2012-08-23,16.856817,71635505,76654246,-5018741,-6.5472446236050637
GOOG,2012-08-24,16.902395,57277890,71635505,-14357615,-20.042596195838922
GOOG,2012-08-27,16.668024,104939872,57277890,47661982,83.211832698446116
GOOG,2012-08-28,16.868025,82652646,104939872,-22287226,-21.238091466320828
GOOG,2012-08-29,17.136021,120060335,82652646,37407689,45.2589128241581
GOOG,2012-08-30,16.978361,65319921,120060335,-54740414,-45.594087339503091
GOOG,2012-08-31,17.063293,85402916,65319921,20082995,30.745589848462924
GOOG,2012-09-04,16.962421,75867307,85402916,-9535609,-11.165437255093256
GOOG,2012-09-05,16.954451,68584110,75867307,-7283197,-9.5999150200494139
GOOG,2012-09-06,17.419706,122196311,68584110,53612201,78.170003226694931
GOOG,2012-09-07,17.587828,129804723,122196311,7608412,6.2263843627816229
GOOG,2012-09-10,17.453829,102783820,129804723,-27020903,-20.816579224162744
GOOG,2012-09-11,17.240129,75232938,102783820,-27550882,-26.804687741708761
GOOG,2012-09-12,17.207502,106088160,75232938,30855222,41.012916443592836
GOOG,2012-09-13,17.585087,106758663,106088160,670503,0.63202434654347861
GOOG,2012-09-14,17.675747,105132591,106758663,-1626072,-1.5231288537212198
GOOG,2012-09-17,17.68322,60558139,105132591,-44574452,-42.398319660931783
GOOG,2012-09-18,17.889944,82981875,60558139,22423736,37.028443030589166
GOOG,2012-09-19,18.119583,124396528,82981875,41414653,49.908070888974251
GOOG,2012-09-20,18.135025,116731906,124396528,-7664622,-6.1614436698747737
GOOG,2012-09-21,18.281227,255317419,116731906,138585513,118.72119435795044
GOOG,2012-09-24,18.664541,143086320,255317419,-112231099,-43.957478279223871
GOOG,2012-09-25,18.659061,243248350,143086320,100162030,70.001122399401979
GOOG,2012-09-26,18.766159,227766537,243248350,-15481813,-6.3646117229572168
GOOG,2012-09-27,18.841875,157833389,227766537,-69933148,-30.703872887174814
GOOG,2012-09-28,18.792063,111757330,157833389,-46076059,-29.192846514877786
GOOG,2012-10-01,18.973383,127194978,111757330,15437648,13.813544042256556
GOOG,2012-10-02,18.85408,112026334,127194978,-15168644,-11.925505423649668
GOOG,2012-10-03,18.991316,88663090,112026334,-23363244,-20.855135721927667
GOOG,2012-10-04,19.129547,98535958,88663090,9872868,11.135262711913153
GOOG,2012-10-05,19.119585,109846193,98535958,11310235,11.478281867417376
GOOG,2012-10-08,18.875252,78637653,109846193,-31208540,-28.411125727406866
GOOG,2012-10-09,18.532785,120578269,78637653,41940616,53.334012906005725
GOOG,2012-10-10,18.544491,81901842,120578269,-38676427,-32.075785562985651
GOOG,2012-10-11,18.716845,95713418,81901842,13811576,16.863571884012082
GOOG,2012-10-12,18.549223,96528461,95713418,815043,0.85154518251558
GOOG,2012-10-15,18.455324,121216653,96528461,24688192,25.576075433337735
GOOG,2012-10-16,18.547977,82636586,121216653,-38580067,-31.827365337335291
GOOG,2012-10-17,18.816719,92059774,82636586,9423188,11.403167115350096
GOOG,2012-10-18,17.310118,499561487,92059774,407501713,442.64904778063
GOOG,2012-10-19,16.9811,461009524,499561487,-38551963,-7.717160750624477
GOOG,2012-10-22,16.903393,162832055,461009524,-298177469,-64.679242722109137
GOOG,2012-10-23,16.945234,117101285,162832055,-45730770,-28.08462375543931
GOOG,2012-10-24,16.86927,100234300,117101285,-16866985,-14.403757396855211
GOOG,2012-10-25,16.880728,96403996,100234300,-3830304,-3.8213505756013664
GOOG,2012-10-26,16.815722,78324483,96403996,-18079513,-18.753904143143611
GOOG,2012-10-31,16.943991,61710442,78324483,-16614041,-21.211810616100717
GOOG,2012-11-01,17.125559,82311371,61710442,20600929,33.383214140647382
GOOG,2012-11-02,17.133778,93324497,82311371,11013126,13.37983545432623
GOOG,2012-11-05,17.010241,65681270,93324497,-27643227,-29.620547539624027
GOOG,2012-11-06,16.979357,63549309,65681270,-2131961,-3.2459192704404165
GOOG,2012-11-07,16.615721,89626688,63549309,26077379,41.034874195091561
GOOG,2012-11-08,16.246355,104269368,89626688,14642680,16.33741057127984
GOOG,2012-11-09,16.513851,125030896,104269368,20761528,19.911435542603463
GOOG,2012-11-12,16.585335,56446786,125030896,-68584110,-54.853729913284788
GOOG,2012-11-13,16.414724,64007018,56446786,7560232,13.39355618936391
GOOG,2012-11-14,16.252831,66986143,64007018,2979125,4.6543724314730612
GOOG,2012-11-15,16.121075,74233205,66986143,7247062,10.818747990909106
GOOG,2012-11-16,16.119081,138043489,74233205,63810284,85.959220001345756
GOOG,2012-11-19,16.642868,95083064,138043489,-42960425,-31.120935374213847
GOOG,2012-11-20,16.686705,83861158,95083064,-11221906,-11.802213273228132
GOOG,2012-11-21,16.584587,84804682,83861158,943524,1.1251025176637794
GOOG,2012-11-23,16.63689,37038310,84804682,-47766372,-56.32515902836591
GOOG,2012-11-26,16.467028,88514535,37038310,51476225,138.98103072197407
GOOG,2012-11-27,16.705135,100724129,88514535,12209594,13.793885942009412
GOOG,2012-11-28,17.027925,122136087,100724129,21411958,21.258022494292305
GOOG,2012-11-29,17.232658,111476280,122136087,-10659807,-8.7278111341490749
GOOG,2012-11-30,17.394053,127018318,111476280,15542038,13.942013493812317
GOOG,2012-12-03,17.316343,88028721,127018318,-38989597,-30.696042597572422
GOOG,2012-12-04,17.211239,79966615,88028721,-8062106,-9.1584949871076731
GOOG,2012-12-05,17.131289,74775229,79966615,-5191386,-6.4919416684074971
GOOG,2012-12-06,17.21373,58711242,74775229,-16063987,-21.483032836984023
GOOG,2012-12-07,17.041374,77059760,58711242,18348518,31.252137367490878
GOOG,2012-12-10,17.071512,54872909,77059760,-22186851,-28.791746820908866
GOOG,2012-12-11,17.356941,107906951,54872909,53034042,96.6488618272452
GOOG,2012-12-12,17.373878,97403730,107906951,-10503221,-9.7335907489407241
GOOG,2012-12-13,17.5019,138312493,97403730,40908763,41.999174980259994
GOOG,2012-12-14,17.483467,85523366,138312493,-52789127,-38.166564606712718
GOOG,2012-12-17,17.952211,121871097,85523366,36347731,42.500351307501155
